timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-12-09T00:01:53Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:06:51Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:11:49Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:16:46Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:21:44Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:26:42Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:31:39Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:36:36Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:41:34Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.360149,24.213402,24.213402,24.213402,24.506897,24.947142,25.093889,25.680880,27.001612,28.322342,30.083317,32.137787,33.605267,34.339005,34.779251,35.072746,35.219494,35.219494
2025-12-09T00:46:32Z,25.534132,25.680880,25.534132,25.387384,24.947142,24.800392,24.506897,24.360149,24.213402,24.213402,24.653645,25.093889,25.240637,25.827629,27.001612,28.322342,30.083317,31.991039,33.605267,34.192257,34.779251,34.925999,35.072746,35.072746
