timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-12-07T00:03:47Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:08:45Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:13:43Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:18:41Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:23:38Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:28:36Z,24.882648,25.036245,25.036245,25.189842,25.497034,25.804228,26.111422,26.418613,26.879404,27.186598,27.493790,27.647387,28.108177,28.415371,28.722563,29.183353,29.644142,30.104933,30.719318,31.333706,31.640898,32.101688,32.408882,32.716076
2025-12-07T00:33:34Z,25.343439,25.343439,25.343439,25.497034,25.650631,25.957825,26.111422,26.418613,26.879404,27.186598,27.493790,27.800983,28.415371,28.876160,29.336950,29.951336,30.565722,31.026512,31.640898,32.255283,32.562477,33.023270,33.176865,33.330460
2025-12-07T00:38:32Z,25.343439,25.343439,25.343439,25.497034,25.650631,25.957825,26.111422,26.418613,26.879404,27.186598,27.493790,27.800983,28.415371,28.876160,29.336950,29.951336,30.565722,31.026512,31.640898,32.255283,32.562477,33.023270,33.176865,33.330460
2025-12-07T00:43:30Z,25.343439,25.343439,25.343439,25.497034,25.650631,25.957825,26.111422,26.418613,26.879404,27.186598,27.493790,27.800983,28.415371,28.876160,29.336950,29.951336,30.565722,31.026512,31.640898,32.255283,32.562477,33.023270,33.176865,33.330460
2025-12-07T00:48:28Z,25.343439,25.343439,25.343439,25.497034,25.650631,25.957825,26.111422,26.418613,26.879404,27.186598,27.493790,27.800983,28.415371,28.876160,29.336950,29.951336,30.565722,31.026512,31.640898,32.255283,32.562477,33.023270,33.176865,33.330460
